"","X","corr","aa","tcr"
"6035",50,0.181765889709238,"PAM350","TCR10-4"
"6036",51,0.15517241137535,"PAM360","TCR10-4"
"6037",52,0.17783430995771,"PAM370","TCR10-4"
"6038",53,0.123610203056169,"PAM380","TCR10-4"
"6039",54,0.130743594739032,"PAM390","TCR10-4"
"6040",55,0.130128783949951,"PAM400","TCR10-4"
"6041",56,0.0935472875854399,"PAM410","TCR10-4"
"6042",57,0.117924710185444,"PAM420","TCR10-4"
"6043",58,0.133355891762537,"PAM430","TCR10-4"
"6044",59,0.131571622450406,"PAM440","TCR10-4"
"6045",60,0.140015321775521,"PAM450","TCR10-4"
"6046",61,0.136767089336627,"PAM460","TCR10-4"
"6047",62,0.107414493427449,"PAM470","TCR10-4"
"6048",63,0.109649293404254,"PAM480","TCR10-4"
"6049",64,0.137936924124196,"PAM490","TCR10-4"
"6050",65,0.139266737434628,"PAM500","TCR10-4"
"6051",66,0.247715144531254,"DAYHOFF","TCR10-4"
"6052",67,0.255896853543912,"GONNET","TCR10-4"
"6053",0,0.598123413485246,"HAMMING","TCR11-4"
"6054",1,0.356794341555467,"BLOSUM62","TCR11-4"
"6055",2,0.379105953629194,"BLOSUM30","TCR11-4"
"6056",3,0.372311203169308,"BLOSUM35","TCR11-4"
"6057",4,0.352265298669605,"BLOSUM40","TCR11-4"
"6058",5,0.383556173702516,"BLOSUM45","TCR11-4"
"6059",6,0.366483719853413,"BLOSUM50","TCR11-4"
"6060",7,0.356707184411433,"BLOSUM55","TCR11-4"
"6061",8,0.361038484069249,"BLOSUM60","TCR11-4"
"6062",9,0.355052970881807,"BLOSUM65","TCR11-4"
"6063",10,0.355174563627319,"BLOSUM70","TCR11-4"
"6064",11,0.345911951256475,"BLOSUM75","TCR11-4"
"6065",12,0.371610164624024,"BLOSUM80","TCR11-4"
"6066",13,0.382087066319676,"BLOSUM85","TCR11-4"
"6067",14,0.393097573104875,"BLOSUM90","TCR11-4"
"6068",15,0.388228606216647,"BLOSUM100","TCR11-4"
"6069",16,0.404091794657369,"PAM10","TCR11-4"
"6070",17,0.373651101153337,"PAM20","TCR11-4"
"6071",18,0.378717331037467,"PAM30","TCR11-4"
"6072",19,0.376390064562536,"PAM40","TCR11-4"
"6073",20,0.365387900468688,"PAM50","TCR11-4"
"6074",21,0.359744705938766,"PAM60","TCR11-4"
"6075",22,0.351432323595949,"PAM70","TCR11-4"
"6076",23,0.339471698378541,"PAM80","TCR11-4"
"6077",24,0.356444174163213,"PAM90","TCR11-4"
"6078",25,0.314006080096661,"PAM100","TCR11-4"
"6079",26,0.308968588395307,"PAM110","TCR11-4"
"6080",27,0.309569904020638,"PAM120","TCR11-4"
"6081",28,0.310487454824757,"PAM130","TCR11-4"
"6082",29,0.290254435581903,"PAM140","TCR11-4"
"6083",30,0.281700017090448,"PAM150","TCR11-4"
"6084",31,0.276958408825673,"PAM160","TCR11-4"
"6085",32,0.28073107954428,"PAM170","TCR11-4"
"6086",33,0.295766151619554,"PAM180","TCR11-4"
"6087",34,0.286217768509309,"PAM190","TCR11-4"
"6088",35,0.27420576252296,"PAM200","TCR11-4"
"6089",36,0.25806349639687,"PAM210","TCR11-4"
"6090",37,0.253059320778997,"PAM220","TCR11-4"
"6091",38,0.234804545751002,"PAM230","TCR11-4"
"6092",39,0.220410025553749,"PAM240","TCR11-4"
"6093",40,0.224908533361401,"PAM250","TCR11-4"
"6094",41,0.207864391108396,"PAM260","TCR11-4"
"6095",42,0.217240367410283,"PAM270","TCR11-4"
"6096",43,0.221579903067885,"PAM280","TCR11-4"
"6097",44,0.222167536688023,"PAM290","TCR11-4"
"6098",45,0.208703780672436,"PAM300","TCR11-4"
"6099",46,0.19331236330501,"PAM310","TCR11-4"
"6100",47,0.200677696959041,"PAM320","TCR11-4"
"6101",48,0.221134959985186,"PAM330","TCR11-4"
"6102",49,0.17587354363845,"PAM340","TCR11-4"
"6103",50,0.180979732167202,"PAM350","TCR11-4"
"6104",51,0.15120603416527,"PAM360","TCR11-4"
"6105",52,0.180132618038777,"PAM370","TCR11-4"
"6106",53,0.147355222193215,"PAM380","TCR11-4"
"6107",54,0.160783329874685,"PAM390","TCR11-4"
"6108",55,0.166101157429673,"PAM400","TCR11-4"
"6109",56,0.133841281063977,"PAM410","TCR11-4"
"6110",57,0.146437909616411,"PAM420","TCR11-4"
"6111",58,0.160220194336204,"PAM430","TCR11-4"
"6112",59,0.16376543670468,"PAM440","TCR11-4"
"6113",60,0.167100094898959,"PAM450","TCR11-4"
"6114",61,0.169733290506991,"PAM460","TCR11-4"
"6115",62,0.143400653029957,"PAM470","TCR11-4"
"6116",63,0.133858557997329,"PAM480","TCR11-4"
"6117",64,0.167706941425752,"PAM490","TCR11-4"
"6118",65,0.173582418821229,"PAM500","TCR11-4"
"6119",66,0.221265453916501,"DAYHOFF","TCR11-4"
"6120",67,0.254997942941758,"GONNET","TCR11-4"
"6121",0,0.583019032713237,"HAMMING","TCR2-4"
"6122",1,0.320457180717765,"BLOSUM62","TCR2-4"
"6123",2,0.324284647188385,"BLOSUM30","TCR2-4"
"6124",3,0.331270225139061,"BLOSUM35","TCR2-4"
"6125",4,0.331989150676389,"BLOSUM40","TCR2-4"
"6126",5,0.331560804620627,"BLOSUM45","TCR2-4"
"6127",6,0.314890261281535,"BLOSUM50","TCR2-4"
"6128",7,0.317680785002537,"BLOSUM55","TCR2-4"
"6129",8,0.309087565368979,"BLOSUM60","TCR2-4"
"6130",9,0.314417852777146,"BLOSUM65","TCR2-4"
"6131",10,0.327030905755004,"BLOSUM70","TCR2-4"
"6132",11,0.314564866696943,"BLOSUM75","TCR2-4"
"6133",12,0.320115624953454,"BLOSUM80","TCR2-4"
"6134",13,0.351553839653596,"BLOSUM85","TCR2-4"
"6135",14,0.352410437792119,"BLOSUM90","TCR2-4"
"6136",15,0.340270450470889,"BLOSUM100","TCR2-4"
"6137",16,0.357963967256523,"PAM10","TCR2-4"
"6138",17,0.335306138321044,"PAM20","TCR2-4"
"6139",18,0.337069458427759,"PAM30","TCR2-4"
"6140",19,0.330869467177382,"PAM40","TCR2-4"
"6141",20,0.322070117846294,"PAM50","TCR2-4"
"6142",21,0.293633381621792,"PAM60","TCR2-4"
"6143",22,0.310789605350898,"PAM70","TCR2-4"
"6144",23,0.284148486702721,"PAM80","TCR2-4"
"6145",24,0.287987035607766,"PAM90","TCR2-4"
"6146",25,0.266895436936084,"PAM100","TCR2-4"
"6147",26,0.261616601714812,"PAM110","TCR2-4"
"6148",27,0.266818901111951,"PAM120","TCR2-4"
"6149",28,0.266048736206552,"PAM130","TCR2-4"
"6150",29,0.236060783367508,"PAM140","TCR2-4"
"6151",30,0.225552419054521,"PAM150","TCR2-4"
"6152",31,0.206311707931527,"PAM160","TCR2-4"
"6153",32,0.238820721336717,"PAM170","TCR2-4"
"6154",33,0.217553287135442,"PAM180","TCR2-4"
"6155",34,0.221344199359847,"PAM190","TCR2-4"
"6156",35,0.198996299352657,"PAM200","TCR2-4"
"6157",36,0.192087867147433,"PAM210","TCR2-4"
"6158",37,0.19606006815474,"PAM220","TCR2-4"
"6159",38,0.17712858865004,"PAM230","TCR2-4"
"6160",39,0.168019322655072,"PAM240","TCR2-4"
"6161",40,0.178931173546222,"PAM250","TCR2-4"
"6162",41,0.149080451835833,"PAM260","TCR2-4"
"6163",42,0.161070134867157,"PAM270","TCR2-4"
"6164",43,0.145145008312912,"PAM280","TCR2-4"
"6165",44,0.154536646271311,"PAM290","TCR2-4"
"6166",45,0.134669457708808,"PAM300","TCR2-4"
"6167",46,0.128306467745146,"PAM310","TCR2-4"
"6168",47,0.116471798887595,"PAM320","TCR2-4"
"6169",48,0.129230922379126,"PAM330","TCR2-4"
"6170",49,0.105053884413933,"PAM340","TCR2-4"
"6171",50,0.106857662193768,"PAM350","TCR2-4"
"6172",51,0.0896035899781217,"PAM360","TCR2-4"
"6173",52,0.102386438764697,"PAM370","TCR2-4"
"6174",53,0.14470114341997,"PAM380","TCR2-4"
"6175",54,0.128518677587842,"PAM390","TCR2-4"
"6176",55,0.123681243398744,"PAM400","TCR2-4"
"6177",56,0.123665880514107,"PAM410","TCR2-4"
"6178",57,0.147889856220349,"PAM420","TCR2-4"
"6179",58,0.136267173153317,"PAM430","TCR2-4"
"6180",59,0.139362085654583,"PAM440","TCR2-4"
"6181",60,0.152600379482994,"PAM450","TCR2-4"
"6182",61,0.145645966050152,"PAM460","TCR2-4"
"6183",62,0.157739579500007,"PAM470","TCR2-4"
"6184",63,0.176352328862662,"PAM480","TCR2-4"
"6185",64,0.157832900884525,"PAM490","TCR2-4"
"6186",65,0.159498156961751,"PAM500","TCR2-4"
"6187",66,0.169989217874043,"DAYHOFF","TCR2-4"
"6188",67,0.210325113963704,"GONNET","TCR2-4"
"6189",0,0.669118526081082,"HAMMING","TCR2-T"
"6190",1,0.386929663154462,"BLOSUM62","TCR2-T"
"6191",2,0.425817278151593,"BLOSUM30","TCR2-T"
"6192",3,0.451141750277923,"BLOSUM35","TCR2-T"
"6193",4,0.440193943708351,"BLOSUM40","TCR2-T"
"6194",5,0.421276934128519,"BLOSUM45","TCR2-T"
"6195",6,0.382347194822512,"BLOSUM50","TCR2-T"
"6196",7,0.391239472378876,"BLOSUM55","TCR2-T"
"6197",8,0.388860244047754,"BLOSUM60","TCR2-T"
"6198",9,0.377895223069671,"BLOSUM65","TCR2-T"
"6199",10,0.374097757242898,"BLOSUM70","TCR2-T"
"6200",11,0.378678504738597,"BLOSUM75","TCR2-T"
"6201",12,0.389666542227358,"BLOSUM80","TCR2-T"
"6202",13,0.41316247970839,"BLOSUM85","TCR2-T"
"6203",14,0.40764026980515,"BLOSUM90","TCR2-T"
"6204",15,0.428135842920083,"BLOSUM100","TCR2-T"
"6205",16,0.47811465981414,"PAM10","TCR2-T"
"6206",17,0.466143014509898,"PAM20","TCR2-T"
"6207",18,0.442447210376665,"PAM30","TCR2-T"
"6208",19,0.455703484173047,"PAM40","TCR2-T"
"6209",20,0.431814234710036,"PAM50","TCR2-T"
"6210",21,0.420966716710497,"PAM60","TCR2-T"
"6211",22,0.418753506540812,"PAM70","TCR2-T"
"6212",23,0.435655837680374,"PAM80","TCR2-T"
"6213",24,0.412201169515316,"PAM90","TCR2-T"
"6214",25,0.393902676229195,"PAM100","TCR2-T"
"6215",26,0.403054821035149,"PAM110","TCR2-T"
"6216",27,0.413090354233911,"PAM120","TCR2-T"
"6217",28,0.394209325697123,"PAM130","TCR2-T"
"6218",29,0.392351720399268,"PAM140","TCR2-T"
"6219",30,0.373272480714565,"PAM150","TCR2-T"
"6220",31,0.373313363995059,"PAM160","TCR2-T"
"6221",32,0.372603532256843,"PAM170","TCR2-T"
"6222",33,0.363437773133195,"PAM180","TCR2-T"
"6223",34,0.37027029291939,"PAM190","TCR2-T"
"6224",35,0.379498647622205,"PAM200","TCR2-T"
"6225",36,0.374765028484556,"PAM210","TCR2-T"
"6226",37,0.369705312472003,"PAM220","TCR2-T"
"6227",38,0.357485727850235,"PAM230","TCR2-T"
"6228",39,0.355625339256178,"PAM240","TCR2-T"
"6229",40,0.352929471810774,"PAM250","TCR2-T"
"6230",41,0.336387471974157,"PAM260","TCR2-T"
"6231",42,0.345745440569058,"PAM270","TCR2-T"
"6232",43,0.329363962080161,"PAM280","TCR2-T"
"6233",44,0.326003548867913,"PAM290","TCR2-T"
"6234",45,0.326024998355079,"PAM300","TCR2-T"
"6235",46,0.295467619252011,"PAM310","TCR2-T"
"6236",47,0.320333129120274,"PAM320","TCR2-T"
"6237",48,0.298098571460375,"PAM330","TCR2-T"
"6238",49,0.306516194255404,"PAM340","TCR2-T"
"6239",50,0.303249488870033,"PAM350","TCR2-T"
"6240",51,0.277328537124248,"PAM360","TCR2-T"
"6241",52,0.254475643520853,"PAM370","TCR2-T"
"6242",53,0.26333451201492,"PAM380","TCR2-T"
"6243",54,0.267465983862744,"PAM390","TCR2-T"
"6244",55,0.307661420609291,"PAM400","TCR2-T"
"6245",56,0.235873936438782,"PAM410","TCR2-T"
"6246",57,0.247592192596719,"PAM420","TCR2-T"
"6247",58,0.245905848084603,"PAM430","TCR2-T"
"6248",59,0.250951906282911,"PAM440","TCR2-T"
"6249",60,0.267043962130208,"PAM450","TCR2-T"
"6250",61,0.255851030519643,"PAM460","TCR2-T"
"6251",62,0.253437456180523,"PAM470","TCR2-T"
"6252",63,0.260015997651849,"PAM480","TCR2-T"
"6253",64,0.240382761622195,"PAM490","TCR2-T"
"6254",65,0.237924612389225,"PAM500","TCR2-T"
"6255",66,0.35805684682071,"DAYHOFF","TCR2-T"
"6256",67,0.282865978954651,"GONNET","TCR2-T"
"6257",0,0.657884606764014,"HAMMING","TCR2"
"6258",1,0.432801872660226,"BLOSUM62","TCR2"
"6259",2,0.484260472256186,"BLOSUM30","TCR2"
"6260",3,0.465831568655457,"BLOSUM35","TCR2"
"6261",4,0.465191908413559,"BLOSUM40","TCR2"
"6262",5,0.48125148365351,"BLOSUM45","TCR2"
"6263",6,0.439810718274665,"BLOSUM50","TCR2"
"6264",7,0.459424983266796,"BLOSUM55","TCR2"
"6265",8,0.437607927182006,"BLOSUM60","TCR2"
"6266",9,0.443419937185188,"BLOSUM65","TCR2"
"6267",10,0.432184014728833,"BLOSUM70","TCR2"
"6268",11,0.442662318552475,"BLOSUM75","TCR2"
"6269",12,0.462265811987372,"BLOSUM80","TCR2"
"6270",13,0.466745149886804,"BLOSUM85","TCR2"
"6271",14,0.480308070456849,"BLOSUM90","TCR2"
"6272",15,0.484508351615236,"BLOSUM100","TCR2"
"6273",16,0.506793227815883,"PAM10","TCR2"
"6274",17,0.488180313984616,"PAM20","TCR2"
"6275",18,0.475603300115185,"PAM30","TCR2"
"6276",19,0.483184408959081,"PAM40","TCR2"
"6277",20,0.473774918255141,"PAM50","TCR2"
"6278",21,0.473188730093521,"PAM60","TCR2"
"6279",22,0.461811124436587,"PAM70","TCR2"
"6280",23,0.450529480572524,"PAM80","TCR2"
"6281",24,0.462611215956108,"PAM90","TCR2"
"6282",25,0.438720092218775,"PAM100","TCR2"
"6283",26,0.431298299375812,"PAM110","TCR2"
"6284",27,0.441775126687273,"PAM120","TCR2"
"6285",28,0.440645330045097,"PAM130","TCR2"
"6286",29,0.42603252668688,"PAM140","TCR2"
"6287",30,0.423758837500447,"PAM150","TCR2"
"6288",31,0.419695718894689,"PAM160","TCR2"
"6289",32,0.424135944220261,"PAM170","TCR2"
"6290",33,0.422423027634407,"PAM180","TCR2"
"6291",34,0.427606833054953,"PAM190","TCR2"
"6292",35,0.40606303648726,"PAM200","TCR2"
"6293",36,0.417784555562436,"PAM210","TCR2"
"6294",37,0.413278621713944,"PAM220","TCR2"
"6295",38,0.364460310872003,"PAM230","TCR2"
"6296",39,0.358064214244672,"PAM240","TCR2"
"6297",40,0.358893458976726,"PAM250","TCR2"
"6298",41,0.367181839786802,"PAM260","TCR2"
"6299",42,0.327548469033423,"PAM270","TCR2"
"6300",43,0.329137468180661,"PAM280","TCR2"
"6301",44,0.324705886032573,"PAM290","TCR2"
"6302",45,0.342924081069127,"PAM300","TCR2"
"6303",46,0.341364529381612,"PAM310","TCR2"
"6304",47,0.344728717745591,"PAM320","TCR2"
"6305",48,0.350406854607525,"PAM330","TCR2"
"6306",49,0.244032441703279,"PAM340","TCR2"
"6307",50,0.32428360334703,"PAM350","TCR2"
"6308",51,0.329309462431354,"PAM360","TCR2"
"6309",52,0.331886970348255,"PAM370","TCR2"
"6310",53,0.274503500234423,"PAM380","TCR2"
"6311",54,0.285880246933525,"PAM390","TCR2"
"6312",55,0.280905176525235,"PAM400","TCR2"
"6313",56,0.247514533492032,"PAM410","TCR2"
"6314",57,0.285317815470706,"PAM420","TCR2"
"6315",58,0.285301315014739,"PAM430","TCR2"
"6316",59,0.281980725955763,"PAM440","TCR2"
"6317",60,0.276929152848481,"PAM450","TCR2"
"6318",61,0.263401056748241,"PAM460","TCR2"
"6319",62,0.240891787916017,"PAM470","TCR2"
"6320",63,0.23865927104323,"PAM480","TCR2"
"6321",64,0.269342924843384,"PAM490","TCR2"
"6322",65,0.271619599480906,"PAM500","TCR2"
"6323",66,0.362913155665283,"DAYHOFF","TCR2"
"6324",67,0.368589375905852,"GONNET","TCR2"
"6325",0,0.794775622926464,"HAMMING","TCR2W1S12-118.6"
"6326",1,0.737833805597485,"BLOSUM62","TCR2W1S12-118.6"
"6327",2,0.736397049706251,"BLOSUM30","TCR2W1S12-118.6"
"6328",3,0.748424047994651,"BLOSUM35","TCR2W1S12-118.6"
"6329",4,0.736704119953351,"BLOSUM40","TCR2W1S12-118.6"
"6330",5,0.731002729262296,"BLOSUM45","TCR2W1S12-118.6"
"6331",6,0.733300844780013,"BLOSUM50","TCR2W1S12-118.6"
"6332",7,0.7337769355089,"BLOSUM55","TCR2W1S12-118.6"
"6333",8,0.717332484654856,"BLOSUM60","TCR2W1S12-118.6"
"6334",9,0.715042808880068,"BLOSUM65","TCR2W1S12-118.6"
"6335",10,0.712314720286188,"BLOSUM70","TCR2W1S12-118.6"
"6336",11,0.707822582651852,"BLOSUM75","TCR2W1S12-118.6"
"6337",12,0.717067336622486,"BLOSUM80","TCR2W1S12-118.6"
"6338",13,0.714293010739916,"BLOSUM85","TCR2W1S12-118.6"
"6339",14,0.712562214250271,"BLOSUM90","TCR2W1S12-118.6"
"6340",15,0.717951323142838,"BLOSUM100","TCR2W1S12-118.6"
"6341",16,0.68645467265311,"PAM10","TCR2W1S12-118.6"
"6342",17,0.689540762369995,"PAM20","TCR2W1S12-118.6"
"6343",18,0.687008237987145,"PAM30","TCR2W1S12-118.6"
"6344",19,0.686285217261785,"PAM40","TCR2W1S12-118.6"
"6345",20,0.683307946937834,"PAM50","TCR2W1S12-118.6"
"6346",21,0.688654685633646,"PAM60","TCR2W1S12-118.6"
"6347",22,0.692408036239173,"PAM70","TCR2W1S12-118.6"
"6348",23,0.681347850223841,"PAM80","TCR2W1S12-118.6"
"6349",24,0.680317324756689,"PAM90","TCR2W1S12-118.6"
"6350",25,0.636999671452621,"PAM100","TCR2W1S12-118.6"
"6351",26,0.65077084941393,"PAM110","TCR2W1S12-118.6"
"6352",27,0.68767869309755,"PAM120","TCR2W1S12-118.6"
"6353",28,0.681986900049896,"PAM130","TCR2W1S12-118.6"
"6354",29,0.641903878271382,"PAM140","TCR2W1S12-118.6"
"6355",30,0.647261360816025,"PAM150","TCR2W1S12-118.6"
"6356",31,0.662715334748535,"PAM160","TCR2W1S12-118.6"
"6357",32,0.628987674076782,"PAM170","TCR2W1S12-118.6"
"6358",33,0.639797718134109,"PAM180","TCR2W1S12-118.6"
"6359",34,0.636239541180521,"PAM190","TCR2W1S12-118.6"
"6360",35,0.620485961297789,"PAM200","TCR2W1S12-118.6"
"6361",36,0.64367485300434,"PAM210","TCR2W1S12-118.6"
"6362",37,0.612404044653286,"PAM220","TCR2W1S12-118.6"
"6363",38,0.607834942138209,"PAM230","TCR2W1S12-118.6"
"6364",39,0.59649903249341,"PAM240","TCR2W1S12-118.6"
"6365",40,0.658406070975282,"PAM250","TCR2W1S12-118.6"
"6366",41,0.643732429730637,"PAM260","TCR2W1S12-118.6"
"6367",42,0.575317575725496,"PAM270","TCR2W1S12-118.6"
"6368",43,0.527250088057632,"PAM280","TCR2W1S12-118.6"
"6369",44,0.524718171495384,"PAM290","TCR2W1S12-118.6"
"6370",45,0.528364652530108,"PAM300","TCR2W1S12-118.6"
"6371",46,0.524534383994853,"PAM310","TCR2W1S12-118.6"
"6372",47,0.562273778204693,"PAM320","TCR2W1S12-118.6"
"6373",48,0.517637062974695,"PAM330","TCR2W1S12-118.6"
"6374",49,0.514473221856455,"PAM340","TCR2W1S12-118.6"
"6375",50,0.504866918932997,"PAM350","TCR2W1S12-118.6"
"6376",51,0.409115389403228,"PAM360","TCR2W1S12-118.6"
"6377",52,0.439852308324249,"PAM370","TCR2W1S12-118.6"
"6378",53,0.445774308154382,"PAM380","TCR2W1S12-118.6"
"6379",54,0.431424091337199,"PAM390","TCR2W1S12-118.6"
"6380",55,0.434285196503203,"PAM400","TCR2W1S12-118.6"
"6381",56,0.346934808461708,"PAM410","TCR2W1S12-118.6"
"6382",57,0.342929377386764,"PAM420","TCR2W1S12-118.6"
"6383",58,0.354774248164734,"PAM430","TCR2W1S12-118.6"
"6384",59,0.364953605249148,"PAM440","TCR2W1S12-118.6"
"6385",60,0.366788156223466,"PAM450","TCR2W1S12-118.6"
"6386",61,0.32790384014505,"PAM460","TCR2W1S12-118.6"
"6387",62,0.364953605249148,"PAM470","TCR2W1S12-118.6"
"6388",63,0.360218926035391,"PAM480","TCR2W1S12-118.6"
"6389",64,0.333056796898302,"PAM490","TCR2W1S12-118.6"
"6390",65,0.344907287573739,"PAM500","TCR2W1S12-118.6"
"6391",66,0.658406070975282,"DAYHOFF","TCR2W1S12-118.6"
"6392",67,0.652498738363603,"GONNET","TCR2W1S12-118.6"
"6393",0,0.605574344540122,"HAMMING","TCR2W1S12-146.3"
"6394",1,0.529031881851193,"BLOSUM62","TCR2W1S12-146.3"
"6395",2,0.608418609812398,"BLOSUM30","TCR2W1S12-146.3"
"6396",3,0.581291414668265,"BLOSUM35","TCR2W1S12-146.3"
"6397",4,0.561374922669434,"BLOSUM40","TCR2W1S12-146.3"
"6398",5,0.553526808666306,"BLOSUM45","TCR2W1S12-146.3"
"6399",6,0.548262270084472,"BLOSUM50","TCR2W1S12-146.3"
"6400",7,0.544299632560606,"BLOSUM55","TCR2W1S12-146.3"
"6401",8,0.535964510931165,"BLOSUM60","TCR2W1S12-146.3"
"6402",9,0.513092110031967,"BLOSUM65","TCR2W1S12-146.3"
"6403",10,0.514794952714853,"BLOSUM70","TCR2W1S12-146.3"
"6404",11,0.509643551879964,"BLOSUM75","TCR2W1S12-146.3"
"6405",12,0.53053808695684,"BLOSUM80","TCR2W1S12-146.3"
"6406",13,0.536598444130636,"BLOSUM85","TCR2W1S12-146.3"
"6407",14,0.527677491404491,"BLOSUM90","TCR2W1S12-146.3"
"6408",15,0.532750974879388,"BLOSUM100","TCR2W1S12-146.3"
"6409",16,0.544802648863814,"PAM10","TCR2W1S12-146.3"
"6410",17,0.555438148907119,"PAM20","TCR2W1S12-146.3"
"6411",18,0.548264157994069,"PAM30","TCR2W1S12-146.3"
"6412",19,0.544864101276333,"PAM40","TCR2W1S12-146.3"
"6413",20,0.550946252500787,"PAM50","TCR2W1S12-146.3"
"6414",21,0.540039723815488,"PAM60","TCR2W1S12-146.3"
"6415",22,0.54874627883378,"PAM70","TCR2W1S12-146.3"
"6416",23,0.523189472294749,"PAM80","TCR2W1S12-146.3"
"6417",24,0.543294381405466,"PAM90","TCR2W1S12-146.3"
"6418",25,0.519795286556894,"PAM100","TCR2W1S12-146.3"
"6419",26,0.521704597570831,"PAM110","TCR2W1S12-146.3"
"6420",27,0.542095252639798,"PAM120","TCR2W1S12-146.3"
"6421",28,0.542248456812539,"PAM130","TCR2W1S12-146.3"
"6422",29,0.518419144357544,"PAM140","TCR2W1S12-146.3"
"6423",30,0.510282398221722,"PAM150","TCR2W1S12-146.3"
"6424",31,0.509180115037165,"PAM160","TCR2W1S12-146.3"
"6425",32,0.521875086041747,"PAM170","TCR2W1S12-146.3"
"6426",33,0.521697405996318,"PAM180","TCR2W1S12-146.3"
"6427",34,0.505515919958478,"PAM190","TCR2W1S12-146.3"
"6428",35,0.503939485886027,"PAM200","TCR2W1S12-146.3"
"6429",36,0.503578075163746,"PAM210","TCR2W1S12-146.3"
"6430",37,0.492899839312864,"PAM220","TCR2W1S12-146.3"
"6431",38,0.481198637151736,"PAM230","TCR2W1S12-146.3"
"6432",39,0.480343559597312,"PAM240","TCR2W1S12-146.3"
"6433",40,0.495719267949235,"PAM250","TCR2W1S12-146.3"
"6434",41,0.502766647483686,"PAM260","TCR2W1S12-146.3"
"6435",42,0.47563643517266,"PAM270","TCR2W1S12-146.3"
"6436",43,0.451739608483068,"PAM280","TCR2W1S12-146.3"
"6437",44,0.447923746125156,"PAM290","TCR2W1S12-146.3"
"6438",45,0.439819196930344,"PAM300","TCR2W1S12-146.3"
"6439",46,0.452550451303012,"PAM310","TCR2W1S12-146.3"
"6440",47,0.480801609006117,"PAM320","TCR2W1S12-146.3"
"6441",48,0.447230378194648,"PAM330","TCR2W1S12-146.3"
"6442",49,0.417069677269042,"PAM340","TCR2W1S12-146.3"
"6443",50,0.458885781600095,"PAM350","TCR2W1S12-146.3"
"6444",51,0.429131548607906,"PAM360","TCR2W1S12-146.3"
"6445",52,0.432357749304065,"PAM370","TCR2W1S12-146.3"
"6446",53,0.415989743613334,"PAM380","TCR2W1S12-146.3"
"6447",54,0.411745556680734,"PAM390","TCR2W1S12-146.3"
"6448",55,0.402522417926608,"PAM400","TCR2W1S12-146.3"
"6449",56,0.383750001875771,"PAM410","TCR2W1S12-146.3"
"6450",57,0.403939275558373,"PAM420","TCR2W1S12-146.3"
"6451",58,0.40916735881113,"PAM430","TCR2W1S12-146.3"
"6452",59,0.414936522817518,"PAM440","TCR2W1S12-146.3"
"6453",60,0.406087309189266,"PAM450","TCR2W1S12-146.3"
"6454",61,0.383229316819535,"PAM460","TCR2W1S12-146.3"
"6455",62,0.413472140926398,"PAM470","TCR2W1S12-146.3"
"6456",63,0.421724633211424,"PAM480","TCR2W1S12-146.3"
"6457",64,0.392335466788265,"PAM490","TCR2W1S12-146.3"
"6458",65,0.39019529663119,"PAM500","TCR2W1S12-146.3"
"6459",66,0.495719267949235,"DAYHOFF","TCR2W1S12-146.3"
"6460",67,0.506243506789806,"GONNET","TCR2W1S12-146.3"
"6461",0,0.842474921242748,"HAMMING","TCR2W1S12-20.4"
"6462",1,0.769954560879126,"BLOSUM62","TCR2W1S12-20.4"
"6463",2,0.785272638176516,"BLOSUM30","TCR2W1S12-20.4"
"6464",3,0.771231674142389,"BLOSUM35","TCR2W1S12-20.4"
"6465",4,0.768395646785518,"BLOSUM40","TCR2W1S12-20.4"
"6466",5,0.764959170719978,"BLOSUM45","TCR2W1S12-20.4"
"6467",6,0.767245794932509,"BLOSUM50","TCR2W1S12-20.4"
"6468",7,0.765290686112711,"BLOSUM55","TCR2W1S12-20.4"
"6469",8,0.764645156957574,"BLOSUM60","TCR2W1S12-20.4"
"6470",9,0.765044162257068,"BLOSUM65","TCR2W1S12-20.4"
"6471",10,0.769340913926274,"BLOSUM70","TCR2W1S12-20.4"
"6472",11,0.765667204290166,"BLOSUM75","TCR2W1S12-20.4"
"6473",12,0.765609827596585,"BLOSUM80","TCR2W1S12-20.4"
"6474",13,0.776045555862271,"BLOSUM85","TCR2W1S12-20.4"
"6475",14,0.771546262686872,"BLOSUM90","TCR2W1S12-20.4"
"6476",15,0.766269933730832,"BLOSUM100","TCR2W1S12-20.4"
"6477",16,0.77467597845568,"PAM10","TCR2W1S12-20.4"
"6478",17,0.772859278560367,"PAM20","TCR2W1S12-20.4"
"6479",18,0.770502136499004,"PAM30","TCR2W1S12-20.4"
"6480",19,0.764459873367,"PAM40","TCR2W1S12-20.4"
"6481",20,0.761957317238238,"PAM50","TCR2W1S12-20.4"
"6482",21,0.763412732582943,"PAM60","TCR2W1S12-20.4"
"6483",22,0.756509552907119,"PAM70","TCR2W1S12-20.4"
"6484",23,0.741094840316077,"PAM80","TCR2W1S12-20.4"
"6485",24,0.740464925271737,"PAM90","TCR2W1S12-20.4"
"6486",25,0.723293919181197,"PAM100","TCR2W1S12-20.4"
"6487",26,0.710545664417416,"PAM110","TCR2W1S12-20.4"
"6488",27,0.730633700969616,"PAM120","TCR2W1S12-20.4"
"6489",28,0.720284933476873,"PAM130","TCR2W1S12-20.4"
"6490",29,0.691348796997808,"PAM140","TCR2W1S12-20.4"
