"","X","WS","NS","NW","aa_matrix","tcr","mean_auc"
"1684",51,0.438181818181818,0.734611528822055,0.747321273325917,"PAM360","B2",0.640038206776597
"1685",52,0.438181818181818,0.727578505086245,0.755273417500972,"PAM370","B2",0.640344580256345
"1686",53,0.434292929292929,0.713166740380363,0.732517360692283,"PAM380","B2",0.626659010121858
"1687",54,0.42540404040404,0.710535161432994,0.735154483803091,"PAM390","B2",0.623697895213375
"1688",55,0.415959595959596,0.716835471030517,0.737808118781803,"PAM400","B2",0.623534395257305
"1689",56,0.434292929292929,0.69311661506708,0.71253731029892,"PAM410","B2",0.613315618219643
"1690",57,0.446919191919192,0.699695562435501,0.721283056125161,"PAM420","B2",0.622632603493285
"1691",58,0.434292929292929,0.697063983488132,0.720727288363511,"PAM430","B2",0.617361400381524
"1692",59,0.442626262626263,0.701011351909185,0.722854263555502,"PAM440","B2",0.62216395936365
"1693",60,0.429848484848485,0.701011351909185,0.727349963589902,"PAM450","B2",0.619403266782524
"1694",61,0.412070707070707,0.708627450980392,0.719572226019594,"PAM460","B2",0.613423461356898
"1695",62,0.413181818181818,0.694432404540764,0.71195535853895,"PAM470","B2",0.606523193753844
"1696",63,0.434292929292929,0.690485036119711,0.710693748631829,"PAM480","B2",0.61182390468149
"1697",64,0.416515151515152,0.706274509803922,0.710075069581262,"PAM490","B2",0.610954910300112
"1698",65,0.43040404040404,0.711537667698658,0.712202520561654,"PAM500","B2",0.618048076221451
"1699",66,0.472878787878788,0.849828984225269,0.802635680109364,"DAYHOFF","B2",0.708447817404474
"1700",67,0.449949494949495,0.856379183252248,0.823521495360504,"GONNET","B2",0.709950057854083
"1701",0,0.856504818166583,0.98766317016317,0.863652703505645,"HAMMING","B3",0.902606897278466
"1702",1,0.759920144126026,0.944242424242424,0.781494355317885,"BLOSUM62","B3",0.828552307895445
"1703",2,0.72533951315569,0.938787878787879,0.804787581699346,"BLOSUM30","B3",0.822971657880971
"1704",3,0.726031454248366,0.938030303030303,0.786885997988939,"BLOSUM35","B3",0.816982585089203
"1705",4,0.749813788335847,0.92969696969697,0.782984997029115,"BLOSUM40","B3",0.820831918353977
"1706",5,0.749122611865259,0.938787878787879,0.768541523835642,"BLOSUM45","B3",0.818817338162926
"1707",6,0.735323047595106,0.932121212121212,0.773792449380685,"BLOSUM50","B3",0.813745569699001
"1708",7,0.749916938997821,0.933787878787879,0.763057155263038,"BLOSUM55","B3",0.815587324349579
"1709",8,0.762861320596615,0.944242424242424,0.776320787056081,"BLOSUM60","B3",0.827808177298373
"1710",9,0.759084736886207,0.944242424242424,0.781408999497235,"BLOSUM65","B3",0.828245386875289
"1711",10,0.73587206720295,0.954242424242424,0.794743018419489,"BLOSUM70","B3",0.828285836621621
"1712",11,0.746029411764706,0.94532634032634,0.795162484574249,"BLOSUM75","B3",0.828839412221765
"1713",12,0.758007625272331,0.948787878787879,0.788948192330545,"BLOSUM80","B3",0.831914565463585
"1714",13,0.763799291938998,0.965,0.808965789112848,"BLOSUM85","B3",0.845921693683949
"1715",14,0.77793485000838,0.95532634032634,0.807113213583802,"BLOSUM90","B3",0.846791467972841
"1716",15,0.768743673537791,0.976666666666667,0.815260638054756,"BLOSUM100","B3",0.853556992753071
"1717",16,0.769382855706385,0.963275058275058,0.809649321266968,"PAM10","B3",0.847435745082804
"1718",17,0.775174522373052,0.958275058275058,0.805501508295626,"PAM20","B3",0.846317029647912
"1719",18,0.755522289257583,0.95481351981352,0.803814845285433,"PAM30","B3",0.838050218118846
"1720",19,0.758751864420982,0.936351981351981,0.791494126788244,"PAM40","B3",0.828865990853736
"1721",20,0.760388909837439,0.946608391608392,0.794098450569039,"PAM50","B3",0.833698584004957
"1722",21,0.773100448298978,0.939941724941725,0.780247269070798,"PAM60","B3",0.8310964807705
"1723",22,0.729809389140271,0.939941724941725,0.758019447872389,"PAM70","B3",0.809256853984795
"1724",23,0.721454101726161,0.914685314685315,0.762461549888021,"PAM80","B3",0.799533655433165
"1725",24,0.747816333584716,0.926351981351981,0.756377976598565,"PAM90","B3",0.810182097178421
"1726",25,0.725305712669683,0.912762237762238,0.751214463640934,"PAM100","B3",0.796427471357618
"1727",26,0.714001351181498,0.911351981351981,0.746076945929887,"PAM110","B3",0.790476759487789
"1728",27,0.734619270571476,0.911806526806527,0.73008541295306,"PAM120","B3",0.792170403443688
"1729",28,0.734496889140271,0.918146853146853,0.738800390785685,"PAM130","B3",0.797148044357603
"1730",29,0.719682074325457,0.881421911421911,0.721527206453677,"PAM140","B3",0.774210397400348
"1731",30,0.713137747192894,0.88988344988345,0.726954842543078,"PAM150","B3",0.776658679873141
"1732",31,0.7032747297637,0.905268065268065,0.719815690845103,"PAM160","B3",0.776119495292289
"1733",32,0.717485315066197,0.890268065268065,0.724873508844097,"PAM170","B3",0.777542296392787
"1734",33,0.722218158203452,0.891480186480186,0.724315496594908,"PAM180","B3",0.779337947092849
"1735",34,0.715298768225239,0.883146853146853,0.708030817221994,"PAM190","B3",0.768825479531362
"1736",35,0.687180304172951,0.851550116550117,0.697555989761872,"PAM200","B3",0.74542880349498
"1737",36,0.686792839785487,0.863927738927739,0.694923328305681,"PAM210","B3",0.748547969006302
"1738",37,0.67751799480476,0.87013986013986,0.691044151926505,"PAM220","B3",0.746234002290375
"1739",38,0.68849185101391,0.836293706293706,0.691150589606472,"PAM230","B3",0.738645382304696
"1740",39,0.728549648064354,0.858869463869464,0.697510512363454,"PAM240","B3",0.761643208099091
"1741",40,0.723117249036367,0.86020979020979,0.699735476941359,"PAM250","B3",0.761020838729172
"1742",41,0.684258421317245,0.802342657342657,0.668681212578272,"PAM260","B3",0.718427430412725
"1743",42,0.675744909502263,0.8204662004662,0.666916221033868,"PAM270","B3",0.721042443667444
"1744",43,0.666211140439082,0.819248251748252,0.673741258741259,"PAM280","B3",0.719733550309531
"1745",44,0.712045018434724,0.829248251748252,0.66457333516157,"PAM290","B3",0.735288868448182
"1746",45,0.675012338696162,0.773817016317016,0.648366584395996,"PAM300","B3",0.699065313136392
"1747",46,0.689827153510977,0.780425407925408,0.66163027332145,"PAM310","B3",0.710627611585945
"1748",47,0.674265606670018,0.782470862470863,0.661813439828146,"PAM320","B3",0.706183302989676
"1749",48,0.668528196748785,0.784236596736597,0.651003416518122,"PAM330","B3",0.701256070001168
"1750",49,0.64372672616055,0.749848484848485,0.617976427167604,"PAM340","B3",0.670517212725546
"1751",50,0.661058634992459,0.736416083916084,0.624166323872206,"PAM350","B3",0.673880347593583
"1752",51,0.658421474358974,0.745320512820513,0.62384329722565,"PAM360","B3",0.675861761468379
"1753",52,0.641583071476454,0.741532634032634,0.635268522327346,"PAM370","B3",0.672794742612145
"1754",53,0.637295416457181,0.710244755244755,0.593466451848805,"PAM380","B3",0.647002207850247
"1755",54,0.654179948047595,0.703199300699301,0.578696923991042,"PAM390","B3",0.645358724245979
"1756",55,0.651509542064689,0.698840326340326,0.591045408839526,"PAM400","B3",0.647131759081514
"1757",56,0.615127147226412,0.669662004662005,0.558799133872663,"PAM410","B3",0.614529428587027
"1758",57,0.618342833500922,0.678648018648019,0.56998434571964,"PAM420","B3",0.622325065956193
"1759",58,0.642643151918887,0.681276223776224,0.563401549430961,"PAM430","B3",0.629106975042024
"1760",59,0.642166300067035,0.670250582750583,0.565410439233969,"PAM440","B3",0.625942440683862
"1761",60,0.638751948215183,0.67294289044289,0.572378765025824,"PAM450","B3",0.628024534561299
"1762",61,0.637811243086978,0.672814685314685,0.579309611956671,"PAM460","B3",0.629978513452778
"1763",62,0.646857476537624,0.66280303030303,0.551449677773207,"PAM470","B3",0.620370061537954
"1764",63,0.642625345651081,0.665367132867133,0.556690262352027,"PAM480","B3",0.621560913623414
"1765",64,0.645031150494386,0.674026806526806,0.579540998217469,"PAM490","B3",0.632866318412887
"1766",65,0.638763344226579,0.663770396270396,0.573913684354861,"PAM500","B3",0.625482474950612
"1767",66,0.713531192391487,0.873671328671329,0.699393482334659,"DAYHOFF","B3",0.762198667799158
"1768",67,0.694592592592593,0.87444055944056,0.687039284245167,"GONNET","B3",0.752024145426106
"1769",0,0.810515873015873,0.887723214285714,0.438194444444444,"HAMMING","B3K2.8",0.712144510582011
"1770",1,0.821428571428572,0.93926510989011,0.68125,"BLOSUM62","B3K2.8",0.813981227106227
"1771",2,0.857142857142857,0.913312728937729,0.626388888888889,"BLOSUM30","B3K2.8",0.798948158323158
"1772",3,0.858134920634921,0.96439445970696,0.752083333333333,"BLOSUM35","B3K2.8",0.858204237891738
"1773",4,0.823412698412698,0.940480769230769,0.677777777777778,"BLOSUM40","B3K2.8",0.813890415140415
"1774",5,0.793650793650794,0.937593864468865,0.667361111111111,"BLOSUM45","B3K2.8",0.799535256410256
"1775",6,0.813492063492064,0.928218864468864,0.656944444444444,"BLOSUM50","B3K2.8",0.799551790801791
"1776",7,0.813492063492064,0.93033195970696,0.677777777777778,"BLOSUM55","B3K2.8",0.8072006003256
"1777",8,0.821428571428572,0.934503205128205,0.695138888888889,"BLOSUM60","B3K2.8",0.817023555148555
"1778",9,0.843253968253968,0.930599816849817,0.698611111111111,"BLOSUM65","B3K2.8",0.824154965404965
"1779",10,0.805555555555555,0.939349816849817,0.698611111111111,"BLOSUM70","B3K2.8",0.814505494505494
"1780",11,0.803571428571428,0.936849816849817,0.698611111111111,"BLOSUM75","B3K2.8",0.813010785510786
"1781",12,0.833333333333333,0.93908195970696,0.684722222222222,"BLOSUM80","B3K2.8",0.819045838420838
"1782",13,0.833333333333333,0.920614697802198,0.697916666666667,"BLOSUM85","B3K2.8",0.817288232600733
"1783",14,0.847222222222222,0.942326007326007,0.697916666666667,"BLOSUM90","B3K2.8",0.829154965404965
"1784",15,0.875,0.931636904761905,0.718055555555556,"BLOSUM100","B3K2.8",0.841564153439153
"1785",16,0.878968253968254,0.946011904761905,0.7,"PAM10","B3K2.8",0.841660052910053
"1786",17,0.825396825396825,0.950892857142857,0.716666666666667,"PAM20","B3K2.8",0.83098544973545
"1787",18,0.783730158730159,0.955654761904762,0.713194444444444,"PAM30","B3K2.8",0.817526455026455
"1788",19,0.804563492063492,0.948695054945055,0.720138888888889,"PAM40","B3K2.8",0.824465811965812
"1789",20,0.783730158730159,0.95220695970696,0.720138888888889,"PAM50","B3K2.8",0.818692002442003
"1790",21,0.776785714285714,0.953273809523809,0.702777777777778,"PAM60","B3K2.8",0.810945767195767
"1791",22,0.776785714285714,0.957028388278388,0.734027777777778,"PAM70","B3K2.8",0.82261396011396
"1792",23,0.776785714285714,0.955837912087912,0.70625,"PAM80","B3K2.8",0.812957875457875
"1793",24,0.762896825396825,0.954647435897436,0.720138888888889,"PAM90","B3K2.8",0.81256105006105
"1794",25,0.709325396825397,0.934052197802198,0.703472222222222,"PAM100","B3K2.8",0.782283272283272
"1795",26,0.735119047619048,0.954528388278388,0.720138888888889,"PAM110","B3K2.8",0.803262108262108
"1796",27,0.70734126984127,0.954528388278388,0.734027777777778,"PAM120","B3K2.8",0.798632478632479
"1797",28,0.665674603174603,0.954528388278388,0.747916666666667,"PAM130","B3K2.8",0.789373219373219
"1798",29,0.663690476190476,0.947632783882784,0.747916666666667,"PAM140","B3K2.8",0.786413308913309
"1799",30,0.656746031746032,0.940370879120879,0.713194444444444,"PAM150","B3K2.8",0.770103785103785
"1800",31,0.70734126984127,0.937037545787546,0.675,"PAM160","B3K2.8",0.773126271876272
"1801",32,0.672619047619048,0.948559981684982,0.740972222222222,"PAM170","B3K2.8",0.78738375050875
"1802",33,0.651785714285714,0.945290750915751,0.716666666666667,"PAM180","B3K2.8",0.771247710622711
"1803",34,0.700396825396825,0.954814560439561,0.716666666666667,"PAM190","B3K2.8",0.790626017501018
"1804",35,0.700396825396825,0.952616758241758,0.73125,"PAM200","B3K2.8",0.794754527879528
"1805",36,0.686507936507936,0.950052655677656,0.73125,"PAM210","B3K2.8",0.789270197395198
"1806",37,0.686507936507936,0.941788003663004,0.717361111111111,"PAM220","B3K2.8",0.781885683760684
"1807",38,0.686507936507936,0.940334249084249,0.710416666666667,"PAM230","B3K2.8",0.779086284086284
"1808",39,0.665674603174603,0.933740842490842,0.738194444444444,"PAM240","B3K2.8",0.779203296703297
"1809",40,0.665674603174603,0.947660256410256,0.738194444444444,"PAM250","B3K2.8",0.783843101343101
"1810",41,0.650793650793651,0.942779304029304,0.752083333333333,"PAM260","B3K2.8",0.781885429385429
"1811",42,0.624007936507937,0.937532051282051,0.724305555555556,"PAM270","B3K2.8",0.761948514448514
"1812",43,0.650793650793651,0.935334249084249,0.752083333333333,"PAM280","B3K2.8",0.779403744403744
"1813",44,0.650793650793651,0.935334249084249,0.752083333333333,"PAM290","B3K2.8",0.779403744403744
"1814",45,0.650793650793651,0.937715201465201,0.752083333333333,"PAM300","B3K2.8",0.780197395197395
"1815",46,0.64484126984127,0.952055860805861,0.742361111111111,"PAM310","B3K2.8",0.779752747252747
"1816",47,0.64484126984127,0.96084706959707,0.728472222222222,"PAM320","B3K2.8",0.778053520553521
"1817",48,0.603174603174603,0.943145604395604,0.735416666666667,"PAM330","B3K2.8",0.760578958078958
"1818",49,0.64781746031746,0.920132783882784,0.714583333333333,"PAM340","B3K2.8",0.760844525844526
"1819",50,0.64484126984127,0.934143772893773,0.718055555555556,"PAM350","B3K2.8",0.765680199430199
"1820",51,0.603174603174603,0.933264652014652,0.704166666666667,"PAM360","B3K2.8",0.746868640618641
"1821",52,0.58531746031746,0.931023351648352,0.75625,"PAM370","B3K2.8",0.757530270655271
"1822",53,0.619543650793651,0.897489697802198,0.731944444444444,"PAM380","B3K2.8",0.749659264346764
"1823",54,0.629960317460318,0.902478250915751,0.714583333333333,"PAM390","B3K2.8",0.7490073005698
"1824",55,0.629960317460318,0.900722298534798,0.714583333333333,"PAM400","B3K2.8",0.748421983109483
"1825",56,0.619543650793651,0.901713598901099,0.728472222222222,"PAM410","B3K2.8",0.749909823972324
"1826",57,0.605654761904762,0.903911401098901,0.746527777777778,"PAM420","B3K2.8",0.752031313593814
"1827",58,0.60218253968254,0.903716804029304,0.732638888888889,"PAM430","B3K2.8",0.746179410866911
"1828",59,0.60218253968254,0.898091804029304,0.724305555555556,"PAM440","B3K2.8",0.741526633089133
"1829",60,0.590277777777778,0.886187042124542,0.724305555555556,"PAM450","B3K2.8",0.733590125152625
"1830",61,0.610119047619048,0.880117902930403,0.736111111111111,"PAM460","B3K2.8",0.742116020553521
"1831",62,0.60218253968254,0.903716804029304,0.724305555555556,"PAM470","B3K2.8",0.743401633089133
"1832",63,0.590277777777778,0.892198946886447,0.732638888888889,"PAM480","B3K2.8",0.738371871184371
"1833",64,0.596230158730159,0.864611950549451,0.727777777777778,"PAM490","B3K2.8",0.729539962352462
"1834",65,0.596230158730159,0.869373855311355,0.727777777777778,"PAM500","B3K2.8",0.731127263939764
"1835",66,0.665674603174603,0.947660256410256,0.738194444444444,"DAYHOFF","B3K2.8",0.783843101343101
"1836",67,0.714285714285714,0.884759615384615,0.647222222222222,"GONNET","B3K2.8",0.748755850630851
"1837",0,0.836984126984127,0.960110229276896,0.881527777777778,"HAMMING","B3K503",0.8928740446796
"1838",1,0.637777777777778,0.883994708994709,0.870833333333333,"BLOSUM62","B3K503",0.797535273368607
"1839",2,0.591904761904762,0.886587301587302,0.840555555555556,"BLOSUM30","B3K503",0.773015873015873
"1840",3,0.608730158730159,0.918747795414462,0.850833333333333,"BLOSUM35","B3K503",0.792770429159318
"1841",4,0.575873015873016,0.896446208112875,0.8375,"BLOSUM40","B3K503",0.76993974132863
"1842",5,0.630476190476191,0.870820105820106,0.850833333333333,"BLOSUM45","B3K503",0.784043209876543
"1843",6,0.634444444444444,0.879391534391534,0.864166666666667,"BLOSUM50","B3K503",0.792667548500882
"1844",7,0.617777777777778,0.874708994708995,0.870833333333333,"BLOSUM55","B3K503",0.787773368606702
"1845",8,0.619365079365079,0.881812169312169,0.864166666666667,"BLOSUM60","B3K503",0.788447971781305
"1846",9,0.616190476190476,0.885939153439153,0.870833333333333,"BLOSUM65","B3K503",0.790987654320988
"1847",10,0.582857142857143,0.894272486772487,0.870833333333333,"BLOSUM70","B3K503",0.782654320987655
"1848",11,0.605079365079365,0.894272486772487,0.864166666666667,"BLOSUM75","B3K503",0.78783950617284
"1849",12,0.646349206349206,0.889550264550265,0.870833333333333,"BLOSUM80","B3K503",0.802244268077601
"1850",13,0.671746031746032,0.883271604938272,0.859722222222222,"BLOSUM85","B3K503",0.804913286302175
"1851",14,0.657460317460317,0.887574955908289,0.853055555555555,"BLOSUM90","B3K503",0.799363609641387
"1852",15,0.646349206349206,0.900432098765432,0.870833333333333,"BLOSUM100","B3K503",0.805871546149324
"1853",16,0.77047619047619,0.905758377425044,0.887777777777778,"PAM10","B3K503",0.854670781893004
"1854",17,0.737619047619048,0.907733686067019,0.894444444444444,"PAM20","B3K503",0.846599059376837
"1855",18,0.732698412698413,0.907733686067019,0.894444444444444,"PAM30","B3K503",0.844958847736625
"1856",19,0.745396825396825,0.902654320987654,0.887777777777778,"PAM40","B3K503",0.845276308054086
"1857",20,0.694603174603175,0.900017636684303,0.901111111111111,"PAM50","B3K503",0.83191064079953
"1858",21,0.762063492063492,0.893677248677249,0.894444444444444,"PAM60","B3K503",0.850061728395062
"1859",22,0.695396825396825,0.894955908289242,0.894444444444444,"PAM70","B3K503",0.828265726043504
"1860",23,0.73984126984127,0.894320987654321,0.891111111111111,"PAM80","B3K503",0.841757789535567
"1861",24,0.73031746031746,0.891772486772487,0.887777777777778,"PAM90","B3K503",0.836622574955908
"1862",25,0.716031746031746,0.885326278659612,0.887777777777778,"PAM100","B3K503",0.829711934156379
"1863",26,0.728730158730159,0.882469135802469,0.894444444444444,"PAM110","B3K503",0.835214579659024
"1864",27,0.736666666666667,0.885326278659612,0.881111111111111,"PAM120","B3K503",0.834368018812463
"1865",28,0.70968253968254,0.885326278659612,0.887777777777778,"PAM130","B3K503",0.827595532039976
"1866",29,0.666825396825397,0.885723104056437,0.881111111111111,"PAM140","B3K503",0.811219870664315
"1867",30,0.695396825396825,0.885643738977072,0.881111111111111,"PAM150","B3K503",0.82071722516167
"1868",31,0.728730158730159,0.878589065255732,0.881111111111111,"PAM160","B3K503",0.829476778365667
"1869",32,0.704126984126984,0.882328042328042,0.881111111111111,"PAM170","B3K503",0.822522045855379
"1870",33,0.70015873015873,0.881772486772487,0.881111111111111,"PAM180","B3K503",0.821014109347443
"1871",34,0.719206349206349,0.877248677248677,0.887777777777778,"PAM190","B3K503",0.828077601410935
"1872",35,0.695396825396825,0.873835978835979,0.881111111111111,"PAM200","B3K503",0.816781305114639
"1873",36,0.635873015873016,0.871613756613757,0.881111111111111,"PAM210","B3K503",0.796199294532628
"1874",37,0.673174603174603,0.873835978835979,0.871587301587301,"PAM220","B3K503",0.806199294532628
"1875",38,0.63031746031746,0.87542328042328,0.878253968253968,"PAM230","B3K503",0.794664902998236
"1876",39,0.628730158730159,0.873977072310406,0.887777777777778,"PAM240","B3K503",0.796828336272781
"1877",40,0.578571428571429,0.873977072310406,0.881111111111111,"PAM250","B3K503",0.777886537330982
"1878",41,0.585714285714286,0.873977072310406,0.871587301587301,"PAM260","B3K503",0.777092886537331
"1879",42,0.624761904761905,0.871119929453263,0.881111111111111,"PAM270","B3K503",0.792330981775426
"1880",43,0.583492063492064,0.871119929453263,0.881111111111111,"PAM280","B3K503",0.778574368018812
"1881",44,0.55968253968254,0.873342151675485,0.871587301587301,"PAM290","B3K503",0.768203997648442
"1882",45,0.55968253968254,0.873342151675485,0.878253968253968,"PAM300","B3K503",0.770426219870664
"1883",46,0.564444444444445,0.875811287477954,0.887777777777778,"PAM310","B3K503",0.776011169900059
"1884",47,0.584920634920635,0.880749559082892,0.887777777777778,"PAM320","B3K503",0.784482657260435
"1885",48,0.56984126984127,0.870731922398589,0.855396825396825,"PAM330","B3K503",0.765323339212228
"1886",49,0.507619047619048,0.841490299823633,0.858174603174603,"PAM340","B3K503",0.735761316872428
"1887",50,0.581111111111111,0.869532627865961,0.864920634920635,"PAM350","B3K503",0.771854791299236
"1888",51,0.574285714285714,0.86310405643739,0.855396825396825,"PAM360","B3K503",0.764262198706643
"1889",52,0.521428571428571,0.856913580246914,0.862063492063492,"PAM370","B3K503",0.746801881246326
"1890",53,0.46984126984127,0.842865961199294,0.858174603174603,"PAM380","B3K503",0.723627278071723
"1891",54,0.444920634920635,0.82157848324515,0.859761904761905,"PAM390","B3K503",0.70875367430923
"1892",55,0.435396825396825,0.821499118165785,0.82452380952381,"PAM400","B3K503",0.69380658436214
"1893",56,0.481428571428571,0.831834215167549,0.858174603174603,"PAM410","B3K503",0.723812463256908
"1894",57,0.459206349206349,0.831278659611993,0.85531746031746,"PAM420","B3K503",0.715267489711934
"1895",58,0.43031746031746,0.810925925925926,0.839126984126984,"PAM430","B3K503",0.693456790123457
"1896",59,0.450952380952381,0.823306878306878,0.820079365079365,"PAM440","B3K503",0.698112874779541
"1897",60,0.462063492063492,0.828862433862434,0.820079365079365,"PAM450","B3K503",0.703668430335097
"1898",61,0.477619047619048,0.812301587301587,0.800496031746032,"PAM460","B3K503",0.696805555555556
"1899",62,0.43031746031746,0.815687830687831,0.839126984126984,"PAM470","B3K503",0.695044091710758
"1900",63,0.441428571428571,0.82521164021164,0.839126984126984,"PAM480","B3K503",0.701922398589065
"1901",64,0.466507936507937,0.810961199294533,0.800496031746032,"PAM490","B3K503",0.6926550558495
"1902",65,0.488730158730159,0.80810405643739,0.800496031746032,"PAM500","B3K503",0.699110082304527
"1903",66,0.578571428571429,0.873977072310406,0.881111111111111,"DAYHOFF","B3K503",0.777886537330982
"1904",67,0.636825396825397,0.83168430335097,0.801507936507937,"GONNET","B3K503",0.756672545561434
"1905",0,1,0.900865384615385,0.318589743589744,"HAMMING","B3K5034",0.739818376068376
"1906",1,0.666666666666667,0.839166666666667,0.668803418803419,"BLOSUM62","B3K5034",0.724878917378917
"1907",2,0.5,0.749615384615385,0.534615384615385,"BLOSUM30","B3K5034",0.59474358974359
"1908",3,0.916666666666667,0.763333333333333,0.626923076923077,"BLOSUM35","B3K5034",0.768974358974359
"1909",4,0.666666666666667,0.770833333333333,0.607692307692308,"BLOSUM40","B3K5034",0.681730769230769
"1910",5,0.666666666666667,0.8,0.641025641025641,"BLOSUM45","B3K5034",0.702564102564103
"1911",6,0.666666666666667,0.796666666666667,0.634615384615385,"BLOSUM50","B3K5034",0.699316239316239
"1912",7,0.666666666666667,0.801474358974359,0.634615384615385,"BLOSUM55","B3K5034",0.700918803418804
"1913",8,0.666666666666667,0.81,0.668803418803419,"BLOSUM60","B3K5034",0.715156695156695
"1914",9,0.666666666666667,0.839166666666667,0.668803418803419,"BLOSUM65","B3K5034",0.724878917378917
"1915",10,0.666666666666667,0.8475,0.641025641025641,"BLOSUM70","B3K5034",0.718397435897436
"1916",11,0.666666666666667,0.8475,0.607692307692308,"BLOSUM75","B3K5034",0.707286324786325
"1917",12,0.666666666666667,0.814166666666667,0.668803418803419,"BLOSUM80","B3K5034",0.716545584045584
"1918",13,0.666666666666667,0.8675,0.635470085470085,"BLOSUM85","B3K5034",0.723212250712251
"1919",14,0.666666666666667,0.88,0.635470085470085,"BLOSUM90","B3K5034",0.727378917378917
"1920",15,0.666666666666667,0.900833333333333,0.668803418803419,"BLOSUM100","B3K5034",0.745434472934473
"1921",16,1,0.8475,0.563675213675214,"PAM10","B3K5034",0.803725071225071
"1922",17,1,0.843333333333333,0.563675213675214,"PAM20","B3K5034",0.802336182336182
"1923",18,1,0.840833333333333,0.535897435897436,"PAM30","B3K5034",0.79224358974359
"1924",19,0.583333333333333,0.843333333333333,0.523076923076923,"PAM40","B3K5034",0.64991452991453
"1925",20,0.916666666666667,0.843333333333333,0.535897435897436,"PAM50","B3K5034",0.765299145299145
"1926",21,0.666666666666667,0.830833333333333,0.569230769230769,"PAM60","B3K5034",0.688910256410256
"1927",22,0.666666666666667,0.818333333333333,0.569230769230769,"PAM70","B3K5034",0.68474358974359
"1928",23,0.666666666666667,0.843333333333333,0.569230769230769,"PAM80","B3K5034",0.693076923076923
"1929",24,0.583333333333333,0.830833333333333,0.58974358974359,"PAM90","B3K5034",0.667970085470086
"1930",25,0.583333333333333,0.830833333333333,0.569230769230769,"PAM100","B3K5034",0.661132478632479
"1931",26,0.583333333333333,0.865833333333333,0.569230769230769,"PAM110","B3K5034",0.672799145299145
"1932",27,0.583333333333333,0.840833333333333,0.569230769230769,"PAM120","B3K5034",0.664465811965812
"1933",28,0.583333333333333,0.815833333333333,0.556410256410256,"PAM130","B3K5034",0.651858974358974
"1934",29,0.583333333333333,0.840833333333333,0.58974358974359,"PAM140","B3K5034",0.671303418803419
"1935",30,0.583333333333333,0.814166666666667,0.58974358974359,"PAM150","B3K5034",0.66241452991453
"1936",31,0.583333333333333,0.814166666666667,0.58974358974359,"PAM160","B3K5034",0.66241452991453
"1937",32,0.583333333333333,0.815833333333333,0.58974358974359,"PAM170","B3K5034",0.662970085470085
"1938",33,0.583333333333333,0.824166666666667,0.58974358974359,"PAM180","B3K5034",0.665747863247863
"1939",34,0.666666666666667,0.825,0.58974358974359,"PAM190","B3K5034",0.693803418803419
"1940",35,0.666666666666667,0.8125,0.641025641025641,"PAM200","B3K5034",0.706730769230769
"1941",36,0.666666666666667,0.760833333333333,0.615384615384615,"PAM210","B3K5034",0.680961538461538
"1942",37,0.666666666666667,0.825,0.615384615384615,"PAM220","B3K5034",0.702350427350427
"1943",38,0.583333333333333,0.829166666666667,0.621794871794872,"PAM230","B3K5034",0.678098290598291
"1944",39,0.583333333333333,0.7875,0.621794871794872,"PAM240","B3K5034",0.664209401709402
"1945",40,0.583333333333333,0.775,0.621794871794872,"PAM250","B3K5034",0.660042735042735
"1946",41,0.583333333333333,0.806666666666667,0.621794871794872,"PAM260","B3K5034",0.670598290598291
"1947",42,0.583333333333333,0.8,0.621794871794872,"PAM270","B3K5034",0.668376068376068
"1948",43,0.583333333333333,0.7675,0.621794871794872,"PAM280","B3K5034",0.657542735042735
"1949",44,0.583333333333333,0.78,0.621794871794872,"PAM290","B3K5034",0.661709401709402
"1950",45,0.583333333333333,0.78,0.64957264957265,"PAM300","B3K5034",0.670968660968661
"1951",46,0.583333333333333,0.8,0.621794871794872,"PAM310","B3K5034",0.668376068376068
"1952",47,0.583333333333333,0.760833333333333,0.621794871794872,"PAM320","B3K5034",0.655320512820513
"1953",48,0.666666666666667,0.715833333333333,0.621794871794872,"PAM330","B3K5034",0.668098290598291
"1954",49,0.708333333333333,0.688333333333333,0.621794871794872,"PAM340","B3K5034",0.672820512820513
"1955",50,0.583333333333333,0.746666666666667,0.677350427350427,"PAM350","B3K5034",0.669116809116809
"1956",51,0.666666666666667,0.734166666666667,0.621794871794872,"PAM360","B3K5034",0.674209401709402
"1957",52,0.666666666666667,0.6875,0.653846153846154,"PAM370","B3K5034",0.669337606837607
"1958",53,0.875,0.626666666666667,0.653846153846154,"PAM380","B3K5034",0.718504273504274
"1959",54,0.708333333333333,0.671666666666667,0.653846153846154,"PAM390","B3K5034",0.677948717948718
"1960",55,0.708333333333333,0.634166666666667,0.641025641025641,"PAM400","B3K5034",0.661175213675214
"1961",56,0.875,0.664166666666667,0.653846153846154,"PAM410","B3K5034",0.731004273504273
"1962",57,0.875,0.664166666666667,0.653846153846154,"PAM420","B3K5034",0.731004273504273
"1963",58,0.708333333333333,0.650833333333333,0.641025641025641,"PAM430","B3K5034",0.666730769230769
"1964",59,0.708333333333333,0.684166666666667,0.641025641025641,"PAM440","B3K5034",0.67784188034188
"1965",60,0.708333333333333,0.659166666666667,0.641025641025641,"PAM450","B3K5034",0.669508547008547
"1966",61,0.708333333333333,0.660833333333333,0.641025641025641,"PAM460","B3K5034",0.670064102564103
